id,booking_id,room_id,check_in_expected,check_out_expected,check_in_actual,check_out_actual,price_per_night
32991,32991,1,2017-08-14,2017-08-16,2017-08-14,2017-08-16,101.5
32992,32992,2,2018-11-01,2018-11-04,,,110.0
32993,32993,3,2018-10-05,2018-10-09,,,89.0
32994,32994,4,2018-02-28,2018-03-03,,,61.0
32995,32995,5,2018-03-06,2018-03-08,2018-03-06,2018-03-08,118.1
32996,32996,36,2018-09-30,2018-10-02,2018-09-30,2018-10-02,209.5
32997,32997,7,2018-08-17,2018-08-18,,,82.12
32998,32998,38,2018-09-12,2018-09-15,,,168.3
32999,32999,9,2018-10-07,2018-10-09,2018-10-07,2018-10-09,90.0
33000,33000,10,2018-10-13,2018-10-16,2018-10-13,2018-10-16,105.0
33001,33001,1,2018-04-15,2018-04-17,2018-04-15,2018-04-17,85.0
33002,33002,2,2017-10-04,2017-10-06,2017-10-04,2017-10-06,91.0
33003,33003,3,2017-10-02,2017-10-05,2017-10-02,2017-10-05,65.0
33004,33004,4,2018-08-31,2018-09-03,,,96.3
33005,33005,35,2018-11-07,2018-11-10,2018-11-07,2018-11-10,210.0
33006,33006,36,2018-09-13,2018-09-20,2018-09-13,2018-09-20,183.6
33007,33007,7,2018-11-15,2018-11-22,2018-11-15,2018-11-22,97.4
33008,33008,8,2018-03-12,2018-03-13,2018-03-12,2018-03-13,127.0
33009,33009,9,2018-10-30,2018-11-01,,,105.0
33010,33010,10,2018-04-05,2018-04-07,,,81.9
33011,33011,1,2018-12-29,2019-01-02,,,128.56
33012,33012,32,2018-04-07,2018-04-12,,,125.2
33013,33013,3,2018-06-24,2018-06-26,2018-06-24,2018-06-26,95.0
33014,33014,4,2018-10-26,2018-10-30,,,119.0
33015,33015,5,2018-09-13,2018-09-20,,,126.9
33016,33016,6,2018-03-08,2018-03-11,2018-03-08,2018-03-11,91.0
33017,33017,7,2018-10-19,2018-10-20,2018-10-19,2018-10-20,65.0
33018,33018,8,2018-04-08,2018-04-10,2018-04-08,2018-04-10,96.3
33019,33019,9,2018-04-01,2018-04-04,2018-04-01,2018-04-04,75.65
33020,33020,50,2018-10-19,2018-11-11,,,170.0
33021,33021,11,2018-07-27,2018-07-28,2018-07-27,2018-07-28,97.54
33022,33022,2,2018-03-21,2018-03-23,2018-03-21,2018-03-23,128.0
33023,33023,33,2017-10-27,2017-11-01,2017-10-27,2017-11-01,74.61
33024,33024,4,2018-06-02,2018-06-06,,,104.76
33025,33025,5,2018-11-03,2018-11-07,2018-11-03,2018-11-07,131.75
33026,33026,6,2017-10-25,2017-10-30,2017-10-25,2017-10-30,83.16
33027,33027,7,2018-11-03,2018-11-06,,,89.0
33028,33028,38,2018-02-03,2018-02-04,2018-02-03,2018-02-04,130.0
33029,33029,9,2018-05-10,2018-05-13,2018-05-10,2018-05-13,98.0
33030,33030,10,2018-04-23,2018-04-27,,,95.2
33031,33031,1,2017-08-19,2017-08-20,2017-08-19,2017-08-20,65.0
33032,33032,2,2018-10-13,2018-10-16,2018-10-13,2018-10-16,105.0
33033,33033,3,2018-09-26,2018-09-28,2018-09-26,2018-09-28,148.0
33034,33034,4,2017-09-18,2017-09-20,2017-09-18,2017-09-20,109.0
33035,33035,5,2018-09-13,2018-09-15,,,115.0
33036,33036,6,2018-08-22,2018-08-26,,,92.25
33037,33037,7,2018-08-04,2018-08-07,,,140.7
33038,33038,8,2018-05-16,2018-05-17,2018-05-16,2018-05-17,71.2
33039,33039,9,2017-12-29,2018-01-01,2017-12-29,2018-01-01,70.0
33040,33040,10,2018-09-17,2018-09-19,2018-09-17,2018-09-19,149.0
33041,33041,1,2018-02-19,2018-02-20,2018-02-19,2018-02-20,80.0
33042,33042,2,2018-04-24,2018-04-26,,,95.0
33043,33043,33,2018-12-30,2019-01-01,2018-12-30,2019-01-01,148.0
33044,33044,4,2018-05-21,2018-05-22,2018-05-21,2018-05-22,143.1
33045,33045,5,2018-04-22,2018-04-25,2018-04-22,2018-04-25,96.3
33046,33046,16,2018-06-30,2018-07-02,2018-06-30,2018-07-02,88.76
33047,33047,7,2018-12-29,2019-01-01,,,143.28
33048,33048,8,2018-05-13,2018-05-16,,,95.0
33049,33049,9,2017-12-26,2017-12-30,2017-12-26,2017-12-30,60.0
33050,33050,10,2018-09-03,2018-09-09,,,170.1
33051,33051,1,2018-06-21,2018-06-23,2018-06-21,2018-06-23,129.0
33052,33052,2,2018-04-17,2018-04-18,2018-04-17,2018-04-18,89.0
33053,33053,3,2018-03-29,2018-03-30,2018-03-29,2018-03-30,80.1
33054,33054,4,2018-06-27,2018-06-30,2018-06-27,2018-06-30,96.3
33055,33055,5,2018-10-02,2018-10-05,2018-10-02,2018-10-05,118.8
33056,33056,36,2018-12-27,2018-12-30,2018-12-27,2018-12-30,90.53
33057,33057,7,2018-06-22,2018-06-24,2018-06-22,2018-06-24,104.0
33058,33058,8,2018-01-08,2018-01-10,2018-01-08,2018-01-10,97.0
33059,33059,9,2018-05-13,2018-05-17,2018-05-13,2018-05-17,99.45
33060,33060,10,2017-10-12,2017-10-13,2017-10-12,2017-10-13,65.0
33061,33061,1,2018-06-15,2018-06-17,,,130.0
33062,33062,2,2018-08-09,2018-08-14,2018-08-09,2018-08-14,101.49
33063,33063,43,2018-03-29,2018-04-02,,,86.28
33064,33064,4,2018-10-26,2018-10-27,2018-10-26,2018-10-27,80.1
33065,33065,5,2018-10-05,2018-10-10,,,90.0
33066,33066,6,2018-02-20,2018-02-23,2018-02-20,2018-02-23,83.9
33067,33067,7,2018-01-15,2018-01-17,2018-01-15,2018-01-17,65.8
33068,33068,8,2018-03-22,2018-03-24,,,89.0
33069,33069,39,2018-09-22,2018-09-23,2018-09-22,2018-09-23,107.0
33070,33070,10,2018-06-14,2018-06-15,2018-06-14,2018-06-15,111.0
33071,33071,1,2018-02-22,2018-02-26,2018-02-22,2018-02-26,71.3
33072,33072,2,2018-10-27,2018-10-30,2018-10-27,2018-10-30,85.5
33073,33073,3,2018-04-02,2018-04-06,2018-04-02,2018-04-06,71.74
33074,33074,4,2018-12-10,2018-12-12,2018-12-10,2018-12-12,80.0
33075,33075,5,2018-06-27,2018-07-03,,,104.1
33076,33076,6,2018-10-23,2018-10-25,,,115.0
33077,33077,37,2018-12-28,2019-01-01,2018-12-28,2019-01-01,102.85
33078,33078,38,2018-05-13,2018-05-16,,,140.4
33079,33079,69,2018-03-25,2018-03-28,,,201.95
33080,33080,10,2018-06-12,2018-06-18,,,120.0
33081,33081,1,2018-09-28,2018-10-01,2018-09-28,2018-10-01,85.5
33082,33082,2,2018-06-16,2018-06-19,2018-06-16,2018-06-19,116.1
33083,33083,3,2018-03-14,2018-03-16,2018-03-14,2018-03-16,109.0
33084,33084,4,2018-08-18,2018-08-21,,,124.5
33085,33085,5,2017-10-16,2017-10-19,2017-10-16,2017-10-19,89.25
33086,33086,6,2018-12-21,2018-12-26,2018-12-21,2018-12-26,82.88
33087,33087,7,2018-01-19,2018-01-21,2018-01-19,2018-01-21,80.0
33088,33088,8,2017-12-05,2017-12-06,2017-12-05,2017-12-06,0.0
33089,33089,9,2018-08-15,2018-08-17,,,121.5
33090,33090,10,2018-11-28,2018-11-30,2018-11-28,2018-11-30,79.0
33091,33091,1,2018-02-06,2018-02-07,2018-02-06,2018-02-07,81.0
33092,33092,2,2018-09-12,2018-09-17,2018-09-12,2018-09-17,80.75
33093,33093,33,2018-10-20,2018-10-23,2018-10-20,2018-10-23,151.2
33094,33094,4,2018-06-14,2018-06-17,2018-06-14,2018-06-17,120.0
33095,33095,5,2017-09-09,2017-09-10,2017-09-09,2017-09-10,105.0
33096,33096,6,2018-10-21,2018-10-23,2018-10-21,2018-10-23,139.0
33097,33097,7,2018-02-17,2018-02-22,2018-02-17,2018-02-22,55.24
33098,33098,8,2018-12-07,2018-12-08,2018-12-07,2018-12-08,98.0
33099,33099,9,2018-09-15,2018-09-17,2018-09-15,2018-09-17,149.0
33100,33100,10,2018-05-09,2018-05-11,2018-05-09,2018-05-11,88.8
33101,33101,31,2018-05-30,2018-06-02,,,112.42
33102,33102,2,2018-09-29,2018-10-02,,,93.09
33103,33103,3,2017-12-18,2017-12-19,2017-12-18,2017-12-19,74.0
33104,33104,4,2018-12-27,2019-01-03,,,58.36
33105,33105,5,2018-06-15,2018-06-17,,,130.0
33106,33106,6,2017-09-24,2017-09-26,2017-09-24,2017-09-26,87.5
33107,33107,7,2018-11-26,2018-11-28,2018-11-26,2018-11-28,98.8
33108,33108,8,2018-06-02,2018-06-04,2018-06-02,2018-06-04,140.0
33109,33109,39,2018-04-07,2018-04-10,,,99.3
33110,33110,10,2018-10-21,2018-10-23,,,139.0
33111,33111,31,2018-07-18,2018-07-23,,,141.3
33112,33112,2,2018-09-27,2018-09-30,,,122.31
33113,33113,3,2018-08-05,2018-08-09,2018-08-05,2018-08-09,72.25
33114,33114,4,2018-11-01,2018-11-04,2018-11-01,2018-11-04,75.0
33115,33115,5,2018-03-25,2018-03-26,,,540.0
33116,33116,36,2018-04-20,2018-04-22,2018-04-20,2018-04-22,137.0
33117,33117,7,2018-01-20,2018-01-22,2018-01-20,2018-01-22,96.0
33118,33118,8,2017-08-08,2017-08-13,2017-08-08,2017-08-13,98.0
33119,33119,39,2017-09-19,2017-09-22,2017-09-19,2017-09-22,136.0
33120,33120,10,2018-06-15,2018-06-19,2018-06-15,2018-06-19,128.85
33121,33121,31,2018-10-22,2018-10-24,,,166.5
33122,33122,2,2018-11-11,2018-11-13,2018-11-11,2018-11-13,9.0
33123,33123,3,2018-12-04,2018-12-06,2018-12-04,2018-12-06,104.0
33124,33124,4,2018-05-16,2018-05-20,2018-05-16,2018-05-20,106.25
33125,33125,5,2018-11-06,2018-11-10,2018-11-06,2018-11-10,146.03
33126,33126,6,2018-08-08,2018-08-12,2018-08-08,2018-08-12,144.0
33127,33127,7,2018-05-10,2018-05-13,,,141.0
33128,33128,8,2018-09-16,2018-09-19,2018-09-16,2018-09-19,126.0
33129,33129,9,2018-07-30,2018-08-01,,,115.0
33130,33130,10,2018-10-23,2018-10-25,2018-10-23,2018-10-25,67.0
33131,33131,31,2018-05-28,2018-05-30,2018-05-28,2018-05-30,131.4
33132,33132,32,2018-03-21,2018-03-24,2018-03-21,2018-03-24,96.3
33133,33133,3,2018-03-29,2018-04-13,,,76.22
33134,33134,4,2018-03-13,2018-03-17,2018-03-13,2018-03-17,63.75
33135,33135,35,2018-03-29,2018-03-31,2018-03-29,2018-03-31,89.32
33136,33136,6,2018-01-22,2018-01-27,2018-01-22,2018-01-27,75.0
33137,33137,7,2017-10-01,2017-10-03,2017-10-01,2017-10-03,103.05
33138,33138,8,2018-11-27,2018-12-01,2018-11-27,2018-12-01,89.89
33139,33139,9,2018-09-08,2018-09-11,2018-09-08,2018-09-11,126.9
33140,33140,10,2018-07-29,2018-07-30,2018-07-29,2018-07-30,99.0
33141,33141,1,2018-06-24,2018-06-26,2018-06-24,2018-06-26,95.0
33142,33142,2,2018-11-04,2018-11-05,,,80.0
33143,33143,3,2018-03-13,2018-03-17,2018-03-13,2018-03-17,65.96
33144,33144,4,2018-05-23,2018-05-25,2018-05-23,2018-05-25,90.0
33145,33145,35,2018-06-02,2018-06-04,,,157.14
33146,33146,46,2018-02-05,2018-02-07,2018-02-05,2018-02-07,86.0
33147,33147,7,2018-07-05,2018-07-07,,,145.0
33148,33148,8,2017-09-24,2017-09-25,2017-09-24,2017-09-25,0.0
33149,33149,39,2018-10-14,2018-10-21,,,132.3
33150,33150,10,2017-10-12,2017-10-16,2017-10-12,2017-10-16,100.0
33151,33151,1,2018-07-16,2018-07-18,,,105.3
33152,33152,12,2018-03-04,2018-03-06,2018-03-04,2018-03-06,97.1
33153,33153,3,2017-07-25,2017-07-28,2017-07-25,2017-07-28,94.5
33154,33154,4,2018-08-12,2018-08-19,2018-08-12,2018-08-19,151.0
33155,33155,5,2018-12-15,2018-12-28,,,92.31
33156,33156,6,2018-10-23,2018-10-25,,,115.0
33157,33157,7,2018-04-20,2018-04-24,2018-04-20,2018-04-24,80.0
33158,33158,58,2017-08-29,2017-08-30,2017-08-29,2017-08-30,156.0
33159,33159,9,2018-03-11,2018-03-14,2018-03-11,2018-03-14,59.91
33160,33160,40,2017-11-04,2017-11-07,2017-11-04,2017-11-07,60.0
33161,33161,1,2018-10-03,2018-10-06,2018-10-03,2018-10-06,160.0
33162,33162,2,2018-05-17,2018-05-23,2018-05-17,2018-05-23,85.5
33163,33163,3,2018-08-29,2018-09-01,,,96.3
33164,33164,4,2018-05-01,2018-05-04,,,137.67
33165,33165,35,2018-07-27,2018-08-01,,,99.45
33166,33166,6,2018-10-10,2018-10-13,2018-10-10,2018-10-13,120.0
33167,33167,7,2018-01-04,2018-01-05,2018-01-04,2018-01-05,66.0
33168,33168,58,2018-03-27,2018-04-01,,,254.0
33169,33169,9,2017-08-29,2017-09-04,,,97.5
33170,33170,40,2017-09-17,2017-09-20,2017-09-17,2017-09-20,97.0
33171,33171,1,2018-02-24,2018-02-25,2018-02-24,2018-02-25,72.9
33172,33172,2,2018-09-14,2018-09-21,2018-09-14,2018-09-21,126.9
33173,33173,3,2017-09-20,2017-09-25,2017-09-20,2017-09-25,145.0
33174,33174,34,2018-10-24,2018-10-27,,,113.7
33175,33175,5,2018-02-13,2018-02-14,2018-02-13,2018-02-14,79.0
33176,33176,36,2018-12-09,2018-12-13,2018-12-09,2018-12-13,99.88
33177,33177,7,2018-09-28,2018-10-02,2018-09-28,2018-10-02,140.0
33178,33178,8,2018-06-27,2018-07-01,2018-06-27,2018-07-01,90.95
33179,33179,9,2018-12-08,2018-12-11,2018-12-08,2018-12-11,88.0
33180,33180,10,2018-05-31,2018-06-01,2018-05-31,2018-06-01,0.0
33181,33181,1,2017-12-05,2017-12-07,2017-12-05,2017-12-07,55.0
33182,33182,2,2018-11-18,2018-11-23,2018-11-18,2018-11-23,85.0
33183,33183,3,2018-10-25,2018-10-28,,,88.0
33184,33184,14,2018-08-19,2018-08-22,2018-08-19,2018-08-22,115.68
33185,33185,5,2017-12-29,2018-01-02,2017-12-29,2018-01-02,110.43
33186,33186,46,2018-05-22,2018-05-24,2018-05-22,2018-05-24,119.0
33187,33187,7,2018-11-09,2018-11-15,2018-11-09,2018-11-15,0.0
33188,33188,8,2018-05-18,2018-05-23,,,126.65
33189,33189,39,2018-10-02,2018-10-07,2018-10-02,2018-10-07,95.47
33190,33190,40,2018-05-05,2018-05-08,,,114.3
33191,33191,1,2017-09-30,2017-10-02,2017-09-30,2017-10-02,121.0
33192,33192,32,2018-08-21,2018-08-23,2018-08-21,2018-08-23,159.3
33193,33193,3,2018-01-21,2018-01-25,2018-01-21,2018-01-25,89.0
33194,33194,4,2018-05-18,2018-05-19,2018-05-18,2018-05-19,124.0
33195,33195,5,2018-07-30,2018-08-01,,,109.0
33196,33196,6,2018-02-27,2018-03-04,2018-02-27,2018-03-04,75.0
33197,33197,7,2017-08-17,2017-08-21,,,99.0
33198,33198,8,2018-08-06,2018-08-10,,,152.1
33199,33199,9,2018-03-01,2018-03-03,2018-03-01,2018-03-03,56.0
33200,33200,10,2018-06-06,2018-06-08,,,115.0
33201,33201,1,2018-03-28,2018-04-01,2018-03-28,2018-04-01,91.45
33202,33202,52,2017-08-09,2017-08-10,2017-08-09,2017-08-10,153.0
33203,33203,3,2017-10-05,2017-10-07,2017-10-05,2017-10-07,90.6
33204,33204,4,2018-06-20,2018-06-22,,,121.5
33205,33205,5,2018-09-22,2018-09-25,2018-09-22,2018-09-25,104.88
33206,33206,6,2018-11-01,2018-11-04,,,110.0
33207,33207,7,2017-11-25,2017-11-26,2017-11-25,2017-11-26,65.0
33208,33208,8,2018-09-09,2018-09-12,,,95.4
33209,33209,39,2018-07-07,2018-07-13,2018-07-07,2018-07-13,168.3
33210,33210,10,2018-01-16,2018-01-17,2018-01-16,2018-01-17,89.0
33211,33211,31,2018-04-21,2018-04-22,2018-04-21,2018-04-22,110.0
33212,33212,2,2018-12-17,2018-12-18,2018-12-17,2018-12-18,67.5
33213,33213,3,2018-09-11,2018-09-14,2018-09-11,2018-09-14,85.5
33214,33214,34,2018-09-24,2018-09-29,2018-09-24,2018-09-29,104.22
33215,33215,35,2018-05-31,2018-06-04,,,146.11
33216,33216,6,2018-11-11,2018-11-12,2018-11-11,2018-11-12,90.0
33217,33217,37,2018-12-07,2018-12-11,2018-12-07,2018-12-11,96.9
33218,33218,8,2018-12-15,2018-12-16,2018-12-15,2018-12-16,88.0
33219,33219,9,2018-02-06,2018-02-07,2018-02-06,2018-02-07,0.0
33220,33220,10,2018-02-28,2018-03-03,,,60.0
33221,33221,31,2018-09-03,2018-09-08,,,109.31
33222,33222,52,2018-05-13,2018-05-17,,,216.0
33223,33223,3,2018-12-27,2018-12-28,2018-12-27,2018-12-28,65.0
33224,33224,4,2018-12-07,2018-12-09,2018-12-07,2018-12-09,75.08
33225,33225,35,2018-05-26,2018-05-31,2018-05-26,2018-05-31,132.6
33226,33226,6,2018-09-09,2018-09-11,2018-09-09,2018-09-11,108.72
33227,33227,7,2018-06-17,2018-06-21,2018-06-17,2018-06-21,109.65
33228,33228,8,2018-10-13,2018-10-14,2018-10-13,2018-10-14,85.0
33229,33229,9,2018-04-12,2018-04-14,2018-04-12,2018-04-14,90.0
33230,33230,10,2018-09-01,2018-09-04,2018-09-01,2018-09-04,141.9
33231,33231,1,2018-07-07,2018-07-11,2018-07-07,2018-07-11,80.75
33232,33232,2,2018-06-27,2018-06-30,,,128.7
33233,33233,33,2018-09-14,2018-09-17,,,149.4
33234,33234,4,2018-06-07,2018-06-10,,,130.0
33235,33235,5,2017-08-22,2017-08-25,2017-08-22,2017-08-25,138.5
33236,33236,6,2018-06-24,2018-06-26,2018-06-24,2018-06-26,95.0
33237,33237,7,2018-07-18,2018-07-20,2018-07-18,2018-07-20,79.0
33238,33238,8,2018-03-28,2018-04-02,2018-03-28,2018-04-02,80.75
33239,33239,9,2018-07-04,2018-07-05,2018-07-04,2018-07-05,96.3
33240,33240,10,2018-11-16,2018-11-20,2018-11-16,2018-11-20,75.0
33241,33241,1,2017-10-03,2017-10-07,2017-10-03,2017-10-07,111.75
33242,33242,2,2018-02-07,2018-02-08,2018-02-07,2018-02-08,93.0
33243,33243,3,2017-09-07,2017-09-13,,,143.0
33244,33244,4,2018-04-07,2018-04-08,,,101.0
33245,33245,5,2018-02-16,2018-02-19,2018-02-16,2018-02-19,65.0
33246,33246,36,2018-05-10,2018-05-12,,,108.57
33247,33247,7,2018-10-09,2018-10-12,2018-10-09,2018-10-12,85.0
33248,33248,8,2018-03-10,2018-03-12,2018-03-10,2018-03-12,82.9
33249,33249,9,2018-04-25,2018-04-28,2018-04-25,2018-04-28,85.5
33250,33250,40,2018-03-19,2018-03-22,,,112.5
33251,33251,1,2018-04-28,2018-05-03,,,118.0
33252,33252,2,2018-09-05,2018-09-12,2018-09-05,2018-09-12,89.14
33253,33253,3,2018-10-22,2018-10-24,,,153.0
33254,33254,4,2018-01-26,2018-01-27,2018-01-26,2018-01-27,81.0
33255,33255,5,2017-09-18,2017-09-19,2017-09-18,2017-09-19,108.0
33256,33256,6,2018-02-28,2018-03-04,,,72.0
33257,33257,7,2017-10-12,2017-10-13,2017-10-12,2017-10-13,65.0
33258,33258,8,2018-06-26,2018-06-28,2018-06-26,2018-06-28,94.35
33259,33259,19,2018-10-08,2018-10-12,2018-10-08,2018-10-12,108.0
33260,33260,10,2018-07-21,2018-07-23,2018-07-21,2018-07-23,90.0
33261,33261,1,2017-08-23,2017-08-28,2017-08-23,2017-08-28,90.0
33262,33262,12,2018-02-12,2018-02-15,2018-02-12,2018-02-15,85.03
33263,33263,3,2018-07-21,2018-07-26,2018-07-21,2018-07-26,99.45
33264,33264,4,2017-09-24,2017-09-26,2017-09-24,2017-09-26,120.0
33265,33265,5,2017-09-20,2017-09-25,2017-09-20,2017-09-25,111.65
33266,33266,6,2018-09-01,2018-09-05,,,129.6
33267,33267,7,2018-03-09,2018-03-11,,,67.5
33268,33268,8,2018-11-23,2018-11-24,2018-11-23,2018-11-24,86.4
33269,33269,39,2018-07-28,2018-08-04,,,127.62
33270,33270,10,2017-10-12,2017-10-16,2017-10-12,2017-10-16,65.0
33271,33271,51,2018-09-16,2018-09-19,2018-09-16,2018-09-19,191.73
33272,33272,2,2018-04-24,2018-04-26,,,95.0
33273,33273,3,2018-06-26,2018-07-01,2018-06-26,2018-07-01,107.1
33274,33274,4,2018-07-24,2018-07-28,,,94.5
33275,33275,5,2018-06-17,2018-06-20,2018-06-17,2018-06-20,70.0
33276,33276,6,2017-10-15,2017-10-18,,,65.0
33277,33277,7,2018-04-15,2018-04-17,2018-04-15,2018-04-17,96.3
33278,33278,8,2018-10-27,2018-10-28,2018-10-27,2018-10-28,65.0
33279,33279,9,2018-11-14,2018-11-18,2018-11-14,2018-11-18,95.0
33280,33280,10,2018-09-30,2018-10-04,2018-09-30,2018-10-04,96.9
33281,33281,1,2018-10-28,2018-10-30,2018-10-28,2018-10-30,110.0
33282,33282,2,2018-06-12,2018-06-16,2018-06-12,2018-06-16,112.5
33283,33283,3,2017-09-18,2017-09-20,2017-09-18,2017-09-20,101.5
33284,33284,4,2017-09-16,2017-09-23,2017-09-16,2017-09-23,71.4
33285,33285,35,2018-10-17,2018-10-21,,,128.7
33286,33286,6,2018-02-15,2018-02-19,2018-02-15,2018-02-19,91.0
33287,33287,37,2018-05-29,2018-05-31,2018-05-29,2018-05-31,153.5
33288,33288,8,2017-08-11,2017-08-13,2017-08-11,2017-08-13,144.0
33289,33289,9,2017-11-20,2017-11-22,2017-11-20,2017-11-22,73.0
33290,33290,40,2018-11-15,2018-11-17,2018-11-15,2018-11-17,114.0
33291,33291,1,2018-05-31,2018-06-01,2018-05-31,2018-06-01,121.0
33292,33292,32,2018-05-22,2018-05-23,2018-05-22,2018-05-23,173.5
33293,33293,3,2018-04-25,2018-04-30,,,174.0
33294,33294,4,2018-07-06,2018-07-12,,,110.0
33295,33295,5,2018-06-08,2018-06-09,2018-06-08,2018-06-09,120.0
33296,33296,6,2018-06-06,2018-06-09,2018-06-06,2018-06-09,126.9
33297,33297,37,2018-10-09,2018-10-12,,,132.3
33298,33298,8,2018-12-16,2018-12-18,2018-12-16,2018-12-18,106.0
33299,33299,9,2018-10-10,2018-10-13,2018-10-10,2018-10-13,95.0
33300,33300,40,2018-09-27,2018-09-29,,,154.0
33301,33301,1,2018-03-04,2018-03-06,2018-03-04,2018-03-06,77.5
33302,33302,2,2018-06-15,2018-06-17,,,130.0
33303,33303,3,2017-09-01,2017-09-02,2017-09-01,2017-09-02,105.0
33304,33304,4,2018-06-21,2018-06-22,2018-06-21,2018-06-22,67.0
33305,33305,5,2018-02-05,2018-02-12,2018-02-05,2018-02-12,43.43
33306,33306,36,2018-04-29,2018-05-05,2018-04-29,2018-05-05,151.0
33307,33307,7,2018-03-11,2018-03-14,2018-03-11,2018-03-14,109.0
33308,33308,8,2017-08-05,2017-08-08,2017-08-05,2017-08-08,65.0
33309,33309,9,2018-12-25,2018-12-29,,,113.78
33310,33310,10,2018-01-19,2018-01-20,2018-01-19,2018-01-20,65.0
33311,33311,1,2018-01-26,2018-01-28,2018-01-26,2018-01-28,80.0
33312,33312,2,2018-06-19,2018-06-22,2018-06-19,2018-06-22,126.9
33313,33313,3,2018-11-07,2018-11-13,2018-11-07,2018-11-13,124.71
33314,33314,4,2018-06-22,2018-06-24,2018-06-22,2018-06-24,90.0
33315,33315,5,2017-09-08,2017-09-09,2017-09-08,2017-09-09,91.2
33316,33316,6,2018-07-12,2018-07-15,2018-07-12,2018-07-15,72.25
33317,33317,7,2018-12-02,2018-12-06,,,74.8
33318,33318,8,2018-02-14,2018-02-17,2018-02-14,2018-02-17,117.79
33319,33319,9,2018-03-11,2018-03-12,2018-03-11,2018-03-12,75.0
33320,33320,40,2018-06-19,2018-06-24,2018-06-19,2018-06-24,153.18
33321,33321,31,2018-10-24,2018-10-27,2018-10-24,2018-10-27,132.6
33322,33322,2,2018-10-02,2018-10-05,2018-10-02,2018-10-05,95.0
33323,33323,3,2018-04-24,2018-04-26,,,95.0
33324,33324,4,2017-08-14,2017-08-16,2017-08-14,2017-08-16,109.0
33325,33325,5,2018-06-06,2018-06-09,2018-06-06,2018-06-09,116.1
33326,33326,36,2018-09-12,2018-09-14,,,168.3
33327,33327,7,2017-10-06,2017-10-09,2017-10-06,2017-10-09,90.0
33328,33328,8,2018-05-01,2018-05-05,2018-05-01,2018-05-05,71.6
33329,33329,9,2018-08-22,2018-08-29,2018-08-22,2018-08-29,68.8
33330,33330,20,2018-08-31,2018-09-02,,,103.69
33331,33331,1,2018-01-13,2018-01-15,,,78.3
33332,33332,2,2018-01-11,2018-01-14,2018-01-11,2018-01-14,65.0
33333,33333,33,2018-03-06,2018-03-09,2018-03-06,2018-03-09,140.6
33334,33334,4,2018-12-27,2018-12-29,2018-12-27,2018-12-29,65.0
33335,33335,35,2018-12-09,2018-12-12,2018-12-09,2018-12-12,110.7
33336,33336,6,2018-07-12,2018-07-15,2018-07-12,2018-07-15,72.25
33337,33337,7,2017-12-04,2017-12-08,2017-12-04,2017-12-08,65.0
33338,33338,8,2018-04-06,2018-04-08,2018-04-06,2018-04-08,62.86
33339,33339,9,2017-12-14,2017-12-15,2017-12-14,2017-12-15,62.37
33340,33340,10,2017-10-10,2017-10-13,2017-10-10,2017-10-13,92.75
33341,33341,1,2018-05-16,2018-05-19,2018-05-16,2018-05-19,98.32
33342,33342,2,2017-09-30,2017-10-02,2017-09-30,2017-10-02,121.0
33343,33343,3,2018-06-19,2018-06-22,,,98.1
33344,33344,4,2018-07-26,2018-07-28,2018-07-26,2018-07-28,121.5
33345,33345,35,2018-08-03,2018-08-10,,,112.2
33346,33346,36,2018-10-10,2018-10-13,,,144.9
33347,33347,7,2018-11-14,2018-11-27,,,75.82
33348,33348,8,2018-11-05,2018-11-07,2018-11-05,2018-11-07,80.1
33349,33349,9,2018-04-17,2018-04-19,,,110.0
33350,33350,10,2017-12-10,2017-12-12,2017-12-10,2017-12-12,0.0
33351,33351,1,2017-10-02,2017-10-03,2017-10-02,2017-10-03,100.0
33352,33352,2,2018-06-30,2018-07-04,2018-06-30,2018-07-04,68.0
33353,33353,3,2017-09-05,2017-09-09,2017-09-05,2017-09-09,105.0
33354,33354,4,2018-10-17,2018-10-20,,,108.0
33355,33355,5,2018-11-07,2018-11-10,2018-11-07,2018-11-10,133.98
33356,33356,6,2018-04-07,2018-04-09,,,76.5
33357,33357,7,2018-02-23,2018-02-25,2018-02-23,2018-02-25,70.84
33358,33358,38,2018-04-15,2018-04-16,2018-04-15,2018-04-16,127.8
33359,33359,9,2017-09-15,2017-09-16,2017-09-15,2017-09-16,65.0
33360,33360,10,2018-10-17,2018-10-21,2018-10-17,2018-10-21,108.0
33361,33361,1,2018-01-19,2018-01-22,2018-01-19,2018-01-22,80.0
33362,33362,2,2018-07-23,2018-07-25,2018-07-23,2018-07-25,161.1
33363,33363,33,2018-08-20,2018-08-24,,,150.3
33364,33364,34,2018-08-04,2018-08-07,,,137.7
33365,33365,65,2018-08-30,2018-09-01,2018-08-30,2018-09-01,199.82
33366,33366,6,2018-09-07,2018-09-11,2018-09-07,2018-09-11,129.6
33367,33367,7,2018-02-28,2018-03-03,,,60.0
33368,33368,8,2018-11-03,2018-11-06,2018-11-03,2018-11-06,73.8
33369,33369,9,2017-10-02,2017-10-04,2017-10-02,2017-10-04,100.0
33370,33370,10,2018-04-30,2018-05-03,,,116.1
33371,33371,1,2018-05-02,2018-05-05,2018-05-02,2018-05-05,129.0
33372,33372,12,2017-10-19,2017-10-22,2017-10-19,2017-10-22,68.79
